id,golden,label,confidence,url
3617,FALSE,Positive,1,http://farm1.static.flickr.com/213/474125746_382ac46853.jpg
3618,FALSE,Positive,1,http://farm2.static.flickr.com/1073/1260059999_6175976260.jpg
3619,FALSE,Neutral,0.338,http://farm1.static.flickr.com/105/302077203_570f0399a0.jpg
3620,FALSE,Positive,1,http://farm1.static.flickr.com/151/352009204_47427f7436.jpg
3621,FALSE,Negative,0.668,http://farm1.static.flickr.com/122/262614449_5b35421cd3.jpg
3622,FALSE,Positive,0.6726,http://farm3.static.flickr.com/2110/2291312012_fd669b1c2e.jpg
3623,FALSE,Neutral,1,http://farm3.static.flickr.com/2151/2074956392_aedd870e1d.jpg
3624,FALSE,Positive,1,http://farm1.static.flickr.com/95/206684906_abbd339321.jpg
3625,FALSE,Neutral,0.6591,http://farm3.static.flickr.com/2384/2078533566_b0e8aec0b9.jpg
3626,FALSE,Positive,0.3371,http://farm2.static.flickr.com/1440/1041189158_b84837d5b3.jpg
3627,FALSE,Neutral,0.6716,http://farm1.static.flickr.com/21/32557536_f711f5fc1b.jpg
3628,FALSE,Positive,0.6989,http://farm1.static.flickr.com/217/485646609_eec203e023.jpg
3629,FALSE,Highly positive,0.6683,http://farm1.static.flickr.com/141/399931542_11af77f467.jpg
3630,FALSE,Positive,0.6609,http://farm3.static.flickr.com/2134/2073784542_50cb920551.jpg
3631,FALSE,Negative,0.667,http://farm1.static.flickr.com/62/188376259_7d020e5a5b.jpg
3632,FALSE,Positive,1,http://farm1.static.flickr.com/8/9278721_aac6f32a4f.jpg
3633,FALSE,Positive,1,http://farm1.static.flickr.com/163/386829020_b71dbbedca.jpg
3634,FALSE,Neutral,1,http://farm3.static.flickr.com/2096/2053417032_1874f0d44d.jpg
3635,FALSE,Neutral,0.6637,http://farm1.static.flickr.com/71/165705551_57a51a7d8e.jpg
3636,FALSE,Negative,1,http://farm1.static.flickr.com/59/178785580_771fdecc23.jpg
3637,FALSE,Positive,0.6662,http://farm4.static.flickr.com/3188/2569370097_dbc8880e2d.jpg
3638,FALSE,Neutral,1,http://farm3.static.flickr.com/2044/2209111139_ed029053c0.jpg
3639,FALSE,Positive,1,http://farm2.static.flickr.com/1085/526664745_99bb425ce5.jpg
3640,FALSE,Negative,0.6648,http://farm3.static.flickr.com/2191/2523051651_5c40032519.jpg
3641,FALSE,Negative,0.6617,http://farm1.static.flickr.com/37/91300525_430830f361.jpg
3642,FALSE,Neutral,1,http://farm3.static.flickr.com/2376/2447593111_665a240930.jpg
3643,FALSE,Neutral,1,http://farm1.static.flickr.com/28/55249573_f253f6bb08.jpg
3644,FALSE,Positive,1,http://farm1.static.flickr.com/46/185633929_4b5a611488.jpg
3645,FALSE,Positive,0.6633,http://farm2.static.flickr.com/1099/586643973_cac4db93cd.jpg
3646,FALSE,Positive,0.6687,http://farm1.static.flickr.com/161/378777013_e7d02265fb.jpg
3647,FALSE,Positive,1,http://farm4.static.flickr.com/3057/2670537390_63f1cddaf5.jpg
3648,FALSE,Neutral,1,http://farm1.static.flickr.com/76/170521096_d671eb826c.jpg
3649,FALSE,Positive,0.3426,http://farm4.static.flickr.com/3214/2718592961_ca31c277d5.jpg
3650,FALSE,Positive,0.6653,http://farm4.static.flickr.com/3267/2649975992_2c31708f5a.jpg
3651,FALSE,Neutral,1,http://farm1.static.flickr.com/200/493564041_ee2d93dbd9.jpg
3652,FALSE,Positive,1,http://farm3.static.flickr.com/2207/2215380964_5179dbdf6f.jpg
3653,FALSE,Negative,0.6694,http://farm1.static.flickr.com/28/49720065_8f619aa813.jpg
3654,FALSE,Positive,0.3388,http://farm3.static.flickr.com/2364/2177622136_7828d9a382.jpg
3655,FALSE,Positive,0.6662,http://farm1.static.flickr.com/112/256532030_7fba9ac111.jpg
3656,FALSE,Positive,0.6743,http://farm2.static.flickr.com/1332/871924600_ca8ad8373c.jpg
3657,FALSE,Negative,0.3366,http://farm3.static.flickr.com/2328/2088927518_ffa506ee70.jpg
3658,FALSE,Neutral,0.6599,http://farm1.static.flickr.com/93/215926995_ef5a70106c.jpg
3659,FALSE,Positive,0.6692,http://farm4.static.flickr.com/3285/2616076098_acf0babe2e.jpg
3660,FALSE,Positive,0.6698,http://farm4.static.flickr.com/3163/2288234094_538e9b6f88.jpg
3661,FALSE,Positive,0.6639,http://farm1.static.flickr.com/180/372583988_17b084370e.jpg
3662,FALSE,Positive,0.6576,http://farm3.static.flickr.com/2066/2337817872_a367aa1c33.jpg
3663,FALSE,Positive,0.6796,http://farm2.static.flickr.com/1250/1372407342_a9f1031b3a.jpg
3664,FALSE,Negative,0.6681,http://farm3.static.flickr.com/2345/2277266792_37bdb5a70a.jpg
3665,FALSE,Positive,0.6699,http://farm2.static.flickr.com/1188/1398966268_5c3f489854.jpg
3666,FALSE,Positive,0.6663,http://farm3.static.flickr.com/2357/2066373844_98e3439222.jpg
3667,FALSE,Neutral,1,http://farm4.static.flickr.com/3177/2306840543_6a84ff9715.jpg
3668,FALSE,Positive,0.6657,http://farm3.static.flickr.com/2175/1712694419_9d6ea94426.jpg
3669,FALSE,Positive,0.6627,http://farm2.static.flickr.com/1132/1144668377_0bce52b640.jpg
3670,FALSE,Neutral,0.6616,http://farm1.static.flickr.com/62/228406802_0c82a4244b.jpg
3671,FALSE,Positive,0.6601,http://farm3.static.flickr.com/2118/2180569976_7be54252fc.jpg
3672,FALSE,Highly positive,0.3366,http://farm4.static.flickr.com/3280/2608063878_189d81043a.jpg
3673,FALSE,Highly positive,0.3396,http://farm1.static.flickr.com/190/440375795_fba9a4c62e.jpg
3674,FALSE,Neutral,0.6656,http://farm1.static.flickr.com/16/20919891_247f2241e3.jpg
3675,FALSE,Positive,1,http://farm2.static.flickr.com/1142/1012941965_3dedc1cee5.jpg
3676,FALSE,Positive,1,http://farm4.static.flickr.com/3004/2681462341_5ddfe98b27.jpg
3677,FALSE,Neutral,0.6586,http://farm1.static.flickr.com/122/257473223_5d14cd443d.jpg
3678,FALSE,Positive,0.6711,http://farm2.static.flickr.com/1345/1301842165_e3ebe5cd3f.jpg
3679,FALSE,Positive,1,http://farm1.static.flickr.com/49/165992570_336a13502c.jpg
3680,FALSE,Positive,0.6628,http://farm3.static.flickr.com/2362/2067575285_4bd8eaaf38.jpg
3681,FALSE,Neutral,1,http://farm4.static.flickr.com/3016/2634602938_a6359357cf.jpg
3682,FALSE,Positive,1,http://farm3.static.flickr.com/2277/1799356833_9f6bf4f6d3.jpg
3683,FALSE,Negative,0.67,http://farm3.static.flickr.com/2132/2253875185_f81b35c848.jpg
3684,FALSE,Positive,1,http://farm3.static.flickr.com/2123/2451036433_f155ebb0e5.jpg
3685,FALSE,Neutral,1,http://farm3.static.flickr.com/2044/1900213732_9e4746b658.jpg
3686,FALSE,Positive,0.6644,http://farm3.static.flickr.com/2092/2222614003_f21dd682ca.jpg
3687,FALSE,Neutral,1,http://farm4.static.flickr.com/3017/2651237762_e6ea4ce933.jpg
3688,FALSE,Positive,0.6712,http://farm3.static.flickr.com/2332/2684120423_546189e3bd.jpg
3689,FALSE,Neutral,1,http://farm3.static.flickr.com/2272/1916875835_df0df901f0.jpg
3690,FALSE,Positive,1,http://farm1.static.flickr.com/222/489182323_2013e15673.jpg
3691,FALSE,Positive,0.6635,http://farm1.static.flickr.com/35/112129206_c34fb71669.jpg
3692,FALSE,Positive,1,http://farm3.static.flickr.com/2253/2135822517_4aabdf08b6.jpg
3693,FALSE,Positive,0.6645,http://farm3.static.flickr.com/2004/1788161113_4d9994a619.jpg
3694,FALSE,Positive,1,http://farm1.static.flickr.com/221/502123275_cd79134650.jpg
3695,FALSE,Positive,1,http://farm2.static.flickr.com/1422/1428818857_4598191490.jpg
3696,FALSE,Positive,0.675,http://farm4.static.flickr.com/3099/2342531246_a8e93ce35c.jpg
3697,FALSE,Positive,0.6585,http://farm1.static.flickr.com/179/456322451_e3fbb2cdaa.jpg
3698,FALSE,Positive,1,http://farm2.static.flickr.com/1158/1203279191_d4ff2da9b1.jpg
3699,FALSE,Positive,1,http://farm1.static.flickr.com/223/499429833_81bfecf86c.jpg
3700,FALSE,Neutral,1,http://farm1.static.flickr.com/207/445394216_613236e7c8.jpg
3701,FALSE,Neutral,0.6708,http://farm1.static.flickr.com/221/512321312_ae500cc306.jpg
3702,FALSE,Positive,1,http://farm1.static.flickr.com/25/44711679_cd30443b48.jpg
3703,FALSE,Positive,0.6681,http://farm3.static.flickr.com/2067/2233937430_91b23b6677.jpg
3704,FALSE,Positive,0.6693,http://farm3.static.flickr.com/2041/2030861408_90832b62d5.jpg
3705,FALSE,Positive,0.6742,http://farm3.static.flickr.com/2330/2275669264_4ede4576dd.jpg
3706,FALSE,Positive,0.6662,http://farm4.static.flickr.com/3221/2609458082_34d2603561.jpg
3707,FALSE,Positive,0.3339,http://farm1.static.flickr.com/100/296158695_c8788a75c1.jpg
3708,FALSE,Neutral,1,http://farm2.static.flickr.com/1066/758626228_34c6fe1035.jpg
3709,FALSE,Neutral,1,http://farm4.static.flickr.com/3097/2445745392_f0be6400e8.jpg
3710,FALSE,Neutral,1,http://farm4.static.flickr.com/3058/2575184071_0177499674.jpg
3711,FALSE,Highly positive,0.67,http://farm4.static.flickr.com/3108/2692874736_85d5fda41b.jpg
3712,FALSE,Positive,1,http://farm1.static.flickr.com/28/64482096_44ec24f93a.jpg
3713,FALSE,Positive,0.6601,http://farm1.static.flickr.com/34/115361899_bf532fb78e.jpg
3714,FALSE,Positive,0.668,http://farm1.static.flickr.com/161/357014889_742f64433a.jpg
3715,FALSE,Positive,0.6648,http://farm1.static.flickr.com/173/469766491_dc6f1112f4.jpg
3716,FALSE,Negative,0.3345,http://farm2.static.flickr.com/1328/900339983_dd4804d5c0.jpg
3717,FALSE,Positive,0.6744,http://farm4.static.flickr.com/3099/2618740779_7ac12bd4a1.jpg
3718,FALSE,Positive,1,http://farm4.static.flickr.com/3273/2706647979_f76911ccdb.jpg
3719,FALSE,Neutral,0.6663,http://farm1.static.flickr.com/112/270344902_409cd356fb.jpg
3720,FALSE,Neutral,0.6743,http://farm4.static.flickr.com/3136/2552566183_e84046f7ba.jpg
3721,FALSE,Positive,0.6596,http://farm1.static.flickr.com/102/264280500_fede8f8e5f.jpg
3722,FALSE,Highly positive,1,http://farm3.static.flickr.com/2332/2436518875_80654aefca.jpg
3723,FALSE,Positive,1,http://farm4.static.flickr.com/3225/2285237825_87817dba9a.jpg
3724,FALSE,Neutral,1,http://farm4.static.flickr.com/3101/2634849879_c9024fe393.jpg
3725,FALSE,Positive,1,http://farm3.static.flickr.com/2090/2235897641_724f24f5f2.jpg
3726,FALSE,Positive,0.6729,http://farm3.static.flickr.com/2117/2177236207_51e266a4e9.jpg
3727,FALSE,Positive,0.6628,http://farm4.static.flickr.com/3289/2660354402_3190ce5bf5.jpg
3728,FALSE,Neutral,0.6679,http://farm1.static.flickr.com/95/254049430_4f64cea384.jpg
3729,FALSE,Negative,0.669,http://farm1.static.flickr.com/21/24698530_5faf061ffc.jpg
3730,FALSE,Positive,0.6607,http://farm3.static.flickr.com/2181/1528494468_5d62dd7ad5.jpg
3731,FALSE,Positive,0.6645,http://farm2.static.flickr.com/1204/530346891_e56cc51b43.jpg
3732,FALSE,Neutral,1,http://farm4.static.flickr.com/3197/2650317035_af21282249.jpg
3733,FALSE,Positive,0.667,http://farm1.static.flickr.com/209/493584509_ee6b90001d.jpg
3734,FALSE,Positive,1,http://farm2.static.flickr.com/1366/535219131_1508e9f410.jpg
3735,FALSE,Positive,1,http://farm1.static.flickr.com/202/475721599_c341425b25.jpg
3736,FALSE,Positive,0.6688,http://farm1.static.flickr.com/21/29567927_adafc7a493.jpg
3737,FALSE,Positive,0.6727,http://farm1.static.flickr.com/153/395683940_18698aa58f.jpg
3738,FALSE,Positive,1,http://farm1.static.flickr.com/44/107490153_b50c4e0e51.jpg
3739,FALSE,Positive,0.67,http://farm3.static.flickr.com/2340/1805906529_4edd5f304f.jpg
3740,FALSE,Positive,0.6622,http://farm1.static.flickr.com/187/376944746_e0b55cf96d.jpg
3741,FALSE,Positive,1,http://farm1.static.flickr.com/15/19519486_9453f1cf25.jpg
3742,FALSE,Positive,1,http://farm4.static.flickr.com/3111/2552119768_bd01b81167.jpg
3743,FALSE,Neutral,0.6651,http://farm1.static.flickr.com/164/387974445_0ce6c5415b.jpg
3744,FALSE,Positive,0.6675,http://farm4.static.flickr.com/3047/2373034970_d5cbefb37d.jpg
3745,FALSE,Positive,0.6664,http://farm4.static.flickr.com/3072/2706166762_e381fd8cca.jpg
3746,FALSE,Positive,1,http://farm4.static.flickr.com/3018/2293440765_bdff8e11f5.jpg
3747,FALSE,Positive,0.6699,http://farm4.static.flickr.com/3271/2734780698_e00251f8d6.jpg
3748,FALSE,Highly positive,0.6625,http://farm1.static.flickr.com/82/231779840_b8252ce3af.jpg
3749,FALSE,Neutral,1,http://farm1.static.flickr.com/152/367542337_136379117f.jpg
3750,FALSE,Positive,0.666,http://farm1.static.flickr.com/93/208765239_2acca7159b.jpg
3751,FALSE,Positive,0.6712,http://farm3.static.flickr.com/2322/1587754463_41b195756f.jpg
3752,FALSE,Neutral,0.6546,http://farm2.static.flickr.com/1196/548781677_6c92cc69fb.jpg
3753,FALSE,Positive,0.6628,http://farm1.static.flickr.com/123/374168964_6746aa6f3d.jpg
3754,FALSE,Highly negative,0.6651,http://farm3.static.flickr.com/2142/2444347562_f9e4040c1f.jpg
3755,FALSE,Neutral,1,http://farm3.static.flickr.com/2233/1571231930_152ead9e59.jpg
3756,FALSE,Positive,0.3401,http://farm3.static.flickr.com/2384/2290551418_867a6849e8.jpg
3757,FALSE,Negative,0.6584,http://farm3.static.flickr.com/2192/1692673716_8acfa8275b.jpg
3758,FALSE,Positive,0.6685,http://farm1.static.flickr.com/168/389704534_df74aeaa97.jpg
3759,FALSE,Positive,0.6654,http://farm1.static.flickr.com/99/260458330_fbab41a9df.jpg
3760,FALSE,Positive,0.6753,http://farm1.static.flickr.com/254/517426074_1e413a2209.jpg
3761,FALSE,Positive,0.3357,http://farm4.static.flickr.com/3114/2619510628_ae31f3809f.jpg
3762,FALSE,Positive,1,http://farm3.static.flickr.com/2225/2279658051_752c4c8d39.jpg
3763,FALSE,Neutral,1,http://farm4.static.flickr.com/3221/2473942781_7de6a6b6d2.jpg
3764,FALSE,Positive,1,http://farm3.static.flickr.com/2133/2182136442_6e93243f6f.jpg
3765,FALSE,Positive,0.6723,http://farm1.static.flickr.com/136/379797469_881dd69d8b.jpg
3766,FALSE,Positive,0.3423,http://farm4.static.flickr.com/3144/2442437924_ec4545225a.jpg
3767,FALSE,Positive,0.3363,http://farm3.static.flickr.com/2395/2102838989_95433d587d.jpg
3768,FALSE,Positive,1,http://farm1.static.flickr.com/117/257034051_09fe9411a9.jpg
3769,FALSE,Neutral,0.6508,http://farm3.static.flickr.com/2080/2148278820_a172663288.jpg
3770,FALSE,Positive,0.676,http://farm3.static.flickr.com/2078/2245164753_59626df137.jpg
3771,FALSE,Positive,0.6814,http://farm1.static.flickr.com/183/476641364_6e33022ad5.jpg
3772,FALSE,Positive,1,http://farm1.static.flickr.com/39/117314804_8794bede9d.jpg
3773,FALSE,Positive,0.6669,http://farm3.static.flickr.com/2300/2282214026_5ace7556e3.jpg
3774,FALSE,Neutral,0.669,http://farm4.static.flickr.com/3250/2483843363_63fc5b6fa0.jpg
3775,FALSE,Positive,0.6678,http://farm4.static.flickr.com/3065/2564650588_1ab93754bf.jpg
3776,FALSE,Neutral,1,http://farm4.static.flickr.com/3138/2549063768_4f3057739f.jpg
3777,FALSE,Positive,1,http://farm4.static.flickr.com/3021/2378152900_39e5f3f413.jpg
3778,FALSE,Positive,1,http://farm3.static.flickr.com/2215/2049902667_3c1c58e6db.jpg
3779,FALSE,Neutral,0.6618,http://farm1.static.flickr.com/49/170496154_bff0b67fd7.jpg
3780,FALSE,Neutral,1,http://farm3.static.flickr.com/2082/2048418105_7806f54b88.jpg
3781,FALSE,Positive,0.6705,http://farm1.static.flickr.com/56/147803743_8318f78789.jpg
3782,FALSE,Negative,0.3353,http://farm4.static.flickr.com/3060/2561352250_266147ee97.jpg
3783,FALSE,Neutral,0.6744,http://farm3.static.flickr.com/2313/2207432602_6d6158ae3b.jpg
3784,FALSE,Highly positive,0.3399,http://farm3.static.flickr.com/2026/2080205608_8bd17defed.jpg
3785,FALSE,Positive,1,http://farm1.static.flickr.com/28/53693316_7a6a8618dd.jpg
3786,FALSE,Neutral,0.6433,http://farm1.static.flickr.com/25/54293570_72d33e6ccc.jpg
3787,FALSE,Positive,1,http://farm3.static.flickr.com/2158/2234923539_568416eec6.jpg
3788,FALSE,Negative,0.3389,http://farm1.static.flickr.com/217/448709526_8537236cab.jpg
3789,FALSE,Neutral,0.6634,http://farm4.static.flickr.com/3205/2335306375_0c442736cc.jpg
3790,FALSE,Positive,1,http://farm3.static.flickr.com/2015/2509283647_faffd1fe5a.jpg
3791,FALSE,Positive,0.6732,http://farm1.static.flickr.com/157/390589092_dc71745229.jpg
3792,FALSE,Positive,1,http://farm1.static.flickr.com/47/108568913_c249575caa.jpg
3793,FALSE,Neutral,1,http://farm3.static.flickr.com/2201/2279838232_35a51fb85c.jpg
3794,FALSE,Negative,0.3415,http://farm3.static.flickr.com/2253/2409063117_bba24b0a7c.jpg
3795,FALSE,Positive,1,http://farm3.static.flickr.com/2318/2332829481_dc5ee1d433.jpg
3796,FALSE,Positive,0.6695,http://farm3.static.flickr.com/2079/2253476911_6659d9d906.jpg
3797,FALSE,Positive,0.6614,http://farm3.static.flickr.com/2211/2215365731_7fa4c50e7b.jpg
3798,FALSE,Positive,0.6656,http://farm3.static.flickr.com/2092/2753357414_564020e67e.jpg
3799,FALSE,Neutral,1,http://farm3.static.flickr.com/2348/2483102830_7e072bc126.jpg
3800,FALSE,Positive,1,http://farm2.static.flickr.com/1291/559627350_66ca0298ce.jpg
3801,FALSE,Positive,0.6648,http://farm1.static.flickr.com/164/329834856_1560ecd7c6.jpg
3802,FALSE,Positive,0.6678,http://farm1.static.flickr.com/30/94321914_0ceb623fec.jpg
3803,FALSE,Positive,0.6698,http://farm1.static.flickr.com/131/319741668_242eaa84ae.jpg
3804,FALSE,Positive,1,http://farm1.static.flickr.com/102/291665567_a314f4757a.jpg
3805,FALSE,Positive,0.6699,http://farm1.static.flickr.com/31/53243756_d0feef87a5.jpg
3806,FALSE,Positive,1,http://farm1.static.flickr.com/51/106268078_366bd9124f.jpg
3807,FALSE,Positive,1,http://farm3.static.flickr.com/2195/2369174469_c02b2ddc58.jpg
3808,FALSE,Neutral,0.6735,http://farm3.static.flickr.com/2314/1499029117_3608a8a7ee.jpg
3809,FALSE,Neutral,0.661,http://farm1.static.flickr.com/73/210735125_f639241635.jpg
3810,FALSE,Negative,1,http://farm2.static.flickr.com/1022/1191788505_82c2c9ba3f.jpg
3811,FALSE,Negative,1,http://farm3.static.flickr.com/2211/2327330940_b5c0abea50.jpg
3812,FALSE,Positive,0.6638,http://farm3.static.flickr.com/2029/1807386629_8bf723e78b.jpg
3813,FALSE,Neutral,0.6579,http://farm2.static.flickr.com/1398/715997764_bd0a73475b.jpg
3814,FALSE,Neutral,0.3376,http://farm1.static.flickr.com/40/78993259_93503b4e45.jpg
3815,FALSE,Negative,1,http://farm1.static.flickr.com/34/112265090_a335b6aea1.jpg
3816,FALSE,Positive,0.6665,http://farm4.static.flickr.com/3209/2746312880_3e35022459.jpg
3817,FALSE,Positive,0.3363,http://farm1.static.flickr.com/53/351014979_d362006e86.jpg
3818,FALSE,Positive,0.6677,http://farm2.static.flickr.com/1347/1182335779_398ac8f642.jpg
3819,FALSE,Positive,0.6912,http://farm4.static.flickr.com/3249/2487329640_b0fbb617a2.jpg
3820,FALSE,Neutral,0.6663,http://farm1.static.flickr.com/185/447044228_5076f2755f.jpg
3821,FALSE,Neutral,0.6702,http://farm1.static.flickr.com/30/54113300_5468f997dd.jpg
3822,FALSE,Positive,0.667,http://farm1.static.flickr.com/3/4594639_7d92a87b69.jpg
3823,FALSE,Positive,0.6663,http://farm1.static.flickr.com/28/59948935_a91e6e451d.jpg
3824,FALSE,Negative,0.3396,http://farm1.static.flickr.com/123/330138794_da4664d8c8.jpg
3825,FALSE,Positive,1,http://farm1.static.flickr.com/229/461905178_657859a5e7.jpg
3826,FALSE,Neutral,0.6669,http://farm3.static.flickr.com/2359/2027390064_4f026b7f58.jpg
3827,FALSE,Positive,1,http://farm3.static.flickr.com/2102/2485285104_cce23528be.jpg
3828,FALSE,Negative,0.6564,http://farm1.static.flickr.com/82/250734737_0c1ac4b96d.jpg
3829,FALSE,Negative,0.6674,http://farm3.static.flickr.com/2266/2074181992_acd4bf86e5.jpg
3830,FALSE,Positive,0.6764,http://farm1.static.flickr.com/49/111716534_0749068f97.jpg
3831,FALSE,Positive,1,http://farm1.static.flickr.com/84/237130712_b1b8e17b27.jpg
3832,FALSE,Neutral,0.669,http://farm1.static.flickr.com/61/204618579_e341b41f39.jpg
3833,FALSE,Neutral,0.3363,http://farm1.static.flickr.com/75/230447553_9dfef6b5be.jpg
3834,FALSE,Neutral,0.6665,http://farm3.static.flickr.com/2307/1520098961_33df68c5c1.jpg
3835,FALSE,Negative,0.3402,http://farm3.static.flickr.com/2010/1847146564_45f3735afd.jpg
3836,FALSE,Neutral,0.6726,http://farm1.static.flickr.com/117/306281589_a2fb4e06ae.jpg
3837,FALSE,Negative,0.6654,http://farm3.static.flickr.com/2229/2236853752_126449bdd4.jpg
3838,FALSE,Neutral,1,http://farm1.static.flickr.com/83/210238400_1ed7de4872.jpg
3839,FALSE,Neutral,0.3392,http://farm1.static.flickr.com/35/116168662_647e7bbd45.jpg
3840,FALSE,Positive,1,http://farm1.static.flickr.com/50/130569789_aa7e4e5b6e.jpg
3841,FALSE,Neutral,0.6657,http://farm1.static.flickr.com/55/142069881_8c6157afba.jpg
3842,FALSE,Positive,0.6675,http://farm2.static.flickr.com/1067/1051792900_4138271f2f.jpg
3843,FALSE,Neutral,1,http://farm1.static.flickr.com/103/261607415_de11fc0e09.jpg
3844,FALSE,Highly positive,0.3359,http://farm4.static.flickr.com/3087/2591500285_599326061f.jpg
3845,FALSE,Neutral,1,http://farm1.static.flickr.com/81/265269775_a7bead0038.jpg
3846,FALSE,Negative,1,http://farm2.static.flickr.com/1040/975143561_54477281d6.jpg
3847,FALSE,Positive,1,http://farm2.static.flickr.com/1093/1191927523_e92b3e1175.jpg
3848,FALSE,Positive,1,http://farm2.static.flickr.com/1126/1116000777_19fcdf3c41.jpg
3849,FALSE,Negative,0.3373,http://farm2.static.flickr.com/1056/860673020_e4b736ebc6.jpg
3850,FALSE,Positive,0.6648,http://farm1.static.flickr.com/40/105610347_713eea4dff.jpg
3851,FALSE,Positive,0.661,http://farm4.static.flickr.com/3222/2429078513_ff312fc94c.jpg
3852,FALSE,Positive,0.6637,http://farm1.static.flickr.com/157/357930166_639ef953c1.jpg
3853,FALSE,Positive,1,http://farm1.static.flickr.com/156/344243277_b8b73434b9.jpg
3854,FALSE,Neutral,1,http://farm4.static.flickr.com/3213/2602714652_8e7bd4662e.jpg
3855,FALSE,Positive,0.6692,http://farm1.static.flickr.com/102/254845218_ceebccf7f0.jpg
